Start_Aired,Genres,count
2016-12-23,Fantasy,2
2016-12-23, Hentai,1
2016-12-23,Supernatural,1
2016-12-23,Hentai,1
2016-12-23,Comedy,1
2016-12-24,Unknown,3
2016-12-25,Unknown,1
2016-12-26, Supernatural,1
2016-12-26, Sci-Fi,1
2016-12-26, Fantasy,1
2016-12-26,Adventure,1
2016-12-26,Action,1
2016-12-26,Unknown,1
2016-12-27,Supernatural,2
2016-12-28,Comedy,1
2016-12-28,Action,1
2016-12-28, Supernatural,1
2016-12-28, Fantasy,1
2016-12-28, Adventure,1
2016-12-29,Unknown,2
2016-12-29,Drama,1
2016-12-29,Slice of Life,1
2016-12-29,Adventure,1
2016-12-29,Action,1
2016-12-29, Sci-Fi,1
2016-12-29, Ecchi,1
2016-12-29, Adventure,1
2016-12-30,Comedy,2
2016-12-30,Unknown,1
2016-12-30, Sports,1
2016-12-31,Action,5
2016-12-31, Fantasy,4
2016-12-31,Comedy,2
2016-12-31, Supernatural,2
2016-12-31,Unknown,1
2016-12-31,Boys Love,1
2016-12-31, Mystery,1
2016-12-31, Horror,1
2016-12-31, Hentai,1
2016-12-31, Drama,1
2017-01-01,Unknown,16
2017-01-01,Fantasy,12
2017-01-01,Adventure,7
2017-01-01,Comedy,7
2017-01-01,Avant Garde,6
2017-01-01, Sci-Fi,5
2017-01-01, Fantasy,3
2017-01-01,Sci-Fi,2
2017-01-01,Action,2
2017-01-01, Comedy,2
2017-01-01, Slice of Life,1
2017-01-01,Slice of Life,1
2017-01-01,Drama,1
2017-01-01,Boys Love,1
2017-01-01,Award Winning,1
2017-01-01, Romance,1
2017-01-01, Horror,1
2017-01-01, Ecchi,1
2017-01-01, Drama,1
2017-01-01, Adventure,1
2017-01-02,Mystery,1
2017-01-03, Slice of Life,1
2017-01-03,Comedy,1
2017-01-04, Comedy,2
2017-01-04,Action,2
2017-01-04,Adventure,1
2017-01-04, Supernatural,1
2017-01-04, Fantasy,1
2017-01-04, Ecchi,1
2017-01-04, Drama,1
2017-01-05,Unknown,1
2017-01-05,Sports,1
2017-01-05,Comedy,1
2017-01-05, Romance,1
2017-01-06,Unknown,3
2017-01-06, Fantasy,2
2017-01-06,Action,2
2017-01-06,Comedy,2
2017-01-06,Drama,1
2017-01-06, Supernatural,1
2017-01-06, Slice of Life,1
2017-01-06, Romance,1
2017-01-06, Mystery,1
2017-01-06, Ecchi,1
2017-01-06,Hentai,1
2017-01-06,Romance,1
2017-01-07,Action,4
2017-01-07,Comedy,2
2017-01-07, Supernatural,2
2017-01-07, Fantasy,2
2017-01-07, Adventure,1
2017-01-07,Sci-Fi,1
2017-01-07,Sports,1
2017-01-07,Drama,1
2017-01-07, Sci-Fi,1
2017-01-07, Romance,1
2017-01-07, Horror,1
2017-01-07, Drama,1
2017-01-07, Comedy,1
2017-01-08,Comedy,5
2017-01-08, Fantasy,4
2017-01-08,Action,3
2017-01-08, Adventure,2
2017-01-08,Unknown,1
2017-01-08, Slice of Life,1
2017-01-08, Sci-Fi,1
2017-01-09, Comedy,3
2017-01-09,Comedy,2
2017-01-09,Adventure,2
2017-01-09, Fantasy,1
2017-01-09, Sci-Fi,1
2017-01-09, Supernatural,1
2017-01-09,Action,1
2017-01-09,Slice of Life,1
2017-01-10,Action,2
2017-01-10,Unknown,1
2017-01-10,Sports,1
2017-01-10,Drama,1
2017-01-10,Comedy,1
2017-01-10, Sci-Fi,1
2017-01-10, Mystery,1
2017-01-10, Fantasy,1
2017-01-10, Drama,1
2017-01-10, Comedy,1
2017-01-10, Adventure,1
2017-01-11,Mystery,2
2017-01-11, Supernatural,2
2017-01-11, Sci-Fi,2
2017-01-11,Unknown,1
2017-01-11,Slice of Life,1
2017-01-11,Comedy,1
2017-01-11,Adventure,1
2017-01-11,Action,1
2017-01-11, Slice of Life,1
2017-01-11, Gourmet,1
2017-01-11, Fantasy,1
2017-01-11, Comedy,1
2017-01-12, Fantasy,3
2017-01-12,Action,3
2017-01-12, Slice of Life,2
2017-01-12, Romance,2
2017-01-12, Mystery,2
2017-01-12, Comedy,2
2017-01-12, Suspense,1
2017-01-12,Fantasy,1
2017-01-12,Comedy,1
2017-01-12,Boys Love,1
2017-01-12,Adventure,1
2017-01-12, Horror,1
2017-01-12, Drama,1
2017-01-12, Adventure,1
2017-01-13,Action,2
2017-01-13, Romance,1
2017-01-13, Fantasy,1
2017-01-13, Drama,1
2017-01-13, Adventure,1
2017-01-13, Sci-Fi,1
2017-01-13,Drama,1
2017-01-14,Action,2
2017-01-14, Fantasy,2
2017-01-14, Adventure,1
2017-01-14, Supernatural,1
2017-01-14, Romance,1
2017-01-14, Comedy,1
2017-01-15,Unknown,1
2017-01-15,Supernatural,1
2017-01-16,Romance,1
2017-01-16,Avant Garde,1
2017-01-16, Supernatural,1
2017-01-16, Horror,1
2017-01-17,Unknown,1
2017-01-18,Unknown,1
2017-01-18,Adventure,1
2017-01-19,Comedy,1
2017-01-19, Slice of Life,1
2017-01-20,Unknown,1
2017-01-20,Comedy,1
2017-01-21, Mystery,1
2017-01-21, Comedy,1
2017-01-21, Supernatural,1
2017-01-21,Action,1
2017-01-21,Unknown,1
2017-01-23, Slice of Life,1
2017-01-23,Comedy,1
2017-01-25,Unknown,1
2017-01-25,Action,1
2017-01-25, Drama,1
2017-01-26,Drama,1
2017-01-27,Comedy,3
2017-01-27, Fantasy,2
2017-01-27, Ecchi,2
2017-01-27,Adventure,1
2017-01-27,Unknown,1
2017-01-27,Slice of Life,1
2017-01-27,Hentai,1
2017-01-27,Fantasy,1
2017-01-27, Supernatural,1
2017-01-27, Sports,1
2017-01-27, Sci-Fi,1
2017-01-28,Adventure,1
2017-01-28, Sci-Fi,1
2017-01-29,Adventure,1
2017-02-01,Comedy,2
2017-02-01,Unknown,1
2017-02-02,Slice of Life,1
2017-02-03,Hentai,2
2017-02-03,Sci-Fi,1
2017-02-03,Unknown,1
2017-02-04,Comedy,2
2017-02-04,Unknown,1
2017-02-04,Action,1
2017-02-04, Drama,1
2017-02-04, Adventure,1
2017-02-05,Unknown,3
2017-02-05,Comedy,1
2017-02-05,Action,1
2017-02-05, Slice of Life,1
2017-02-05, Gourmet,1
2017-02-05, Fantasy,1
2017-02-07,Horror,1
2017-02-07,Comedy,1
2017-02-07, Suspense,1
2017-02-07, Romance,1
2017-02-08,Slice of Life,1
2017-02-09,Avant Garde,2
2017-02-09,Action,2
2017-02-09, Sci-Fi,1
2017-02-09, Romance,1
2017-02-09, Mystery,1
2017-02-09, Erotica,1
2017-02-09, Adventure,1
2017-02-10,Drama,1
2017-02-10,Comedy,1
2017-02-11,Horror,1
2017-02-11,Action,1
2017-02-11, Mystery,1
2017-02-11, Fantasy,1
2017-02-11, Adventure,1
2017-02-13,Unknown,1
2017-02-14,Comedy,1
2017-02-14, Romance,1
2017-02-15,Unknown,1
2017-02-17,Unknown,1
2017-02-17,Fantasy,1
2017-02-18, Fantasy,2
2017-02-18,Adventure,1
2017-02-18,Action,1
2017-02-18, Adventure,1
2017-02-20,Action,1
2017-02-21,Comedy,1
2017-02-22,Unknown,2
2017-02-22, Ecchi,1
2017-02-22, Comedy,1
2017-02-22, Slice of Life,1
2017-02-22,Action,1
2017-02-22,Comedy,1
2017-02-24,Hentai,4
2017-02-24,Comedy,3
2017-02-24,Unknown,1
2017-02-24, Supernatural,1
2017-02-24, Sports,1
2017-02-24, Slice of Life,1
2017-02-24, Romance,1
2017-02-25,Action,6
2017-02-25, Fantasy,4
2017-02-25, Comedy,3
2017-02-25, Drama,2
2017-02-25, Adventure,2
2017-02-25, Romance,2
2017-02-25,Comedy,1
2017-02-25, Supernatural,1
2017-02-25, Sci-Fi,1
2017-02-25, Ecchi,1
2017-02-26, Slice of Life,1
2017-02-26,Drama,1
2017-02-27, Sci-Fi,1
2017-02-27,Action,1
2017-02-27,Comedy,1
2017-02-27,Unknown,1
2017-02-27,Drama,1
2017-02-28,Unknown,1
2017-02-28,Slice of Life,1
2017-02-28,Comedy,1
2017-03-01,Comedy,1
2017-03-01,Avant Garde,1
2017-03-02,Unknown,1
2017-03-02,Fantasy,1
2017-03-02,Adventure,1
2017-03-03, Adventure,2
2017-03-03,Action,2
2017-03-03,Hentai,1
2017-03-03,Fantasy,1
2017-03-03,Comedy,1
2017-03-03,Avant Garde,1
2017-03-03, Supernatural,1
2017-03-03, Horror,1
2017-03-03, Fantasy,1
2017-03-03, Drama,1
2017-03-04, Comedy,2
2017-03-04, Fantasy,1
2017-03-04,Adventure,1
2017-03-04,Boys Love,1
2017-03-04,Slice of Life,1
2017-03-07,Unknown,1
2017-03-09,Adventure,1
2017-03-09, Fantasy,1
2017-03-10,Unknown,1
2017-03-10,Drama,1
2017-03-10, Fantasy,1
2017-03-11,Unknown,4
2017-03-11,Action,2
2017-03-11,Comedy,1
2017-03-11, Supernatural,1
2017-03-11, Sci-Fi,1
2017-03-11, Fantasy,1
2017-03-12,Ecchi,1
2017-03-12,Comedy,1
2017-03-12, Slice of Life,1
2017-03-13,Comedy,1
2017-03-13,Adventure,1
2017-03-13, Fantasy,1
2017-03-14,Unknown,1
2017-03-14,Comedy,1
2017-03-15,Comedy,2
2017-03-15,Unknown,1
2017-03-15,Fantasy,1
2017-03-15, Slice of Life,1
2017-03-16,Comedy,3
2017-03-16,Adventure,1
2017-03-16, Slice of Life,1
2017-03-16, Horror,1
2017-03-17,Comedy,3
2017-03-17,Sports,1
2017-03-17, Supernatural,1
2017-03-17, Sports,1
2017-03-17, Horror,1
2017-03-17, Ecchi,1
2017-03-18, Fantasy,4
2017-03-18,Comedy,2
2017-03-18, Slice of Life,2
2017-03-18,Sports,1
2017-03-18,Drama,1
2017-03-18,Adventure,1
2017-03-18,Action,1
2017-03-18, Sci-Fi,1
2017-03-18, Comedy,1
2017-03-20,Sci-Fi,1
2017-03-20,Fantasy,1
2017-03-21, Slice of Life,1
2017-03-21,Comedy,1
2017-03-22,Unknown,1
2017-03-22,Slice of Life,1
2017-03-22,Comedy,1
2017-03-22,Action,1
2017-03-22, Fantasy,1
2017-03-23,Unknown,1
2017-03-23,Sci-Fi,1
2017-03-23, Sports,1
2017-03-24, Sci-Fi,2
2017-03-24,Comedy,1
2017-03-24,Adventure,1
2017-03-24,Action,1
2017-03-24, Supernatural,1
2017-03-24, Fantasy,1
2017-03-24, Drama,1
2017-03-25,Action,2
2017-03-25,Unknown,1
2017-03-25, Fantasy,1
2017-03-26,Sci-Fi,1
2017-03-26,Action,1
2017-03-26, Sci-Fi,1
2017-03-26, Fantasy,1
2017-03-26, Adventure,1
2017-03-27,Adventure,1
2017-03-27,Action,1
2017-03-27, Sci-Fi,1
2017-03-27, Drama,1
2017-03-28,Unknown,1
2017-03-29,Comedy,2
2017-03-29, Slice of Life,2
2017-03-29,Unknown,1
2017-03-29,Romance,1
2017-03-29, Suspense,1
2017-03-30, Supernatural,1
2017-03-30,Drama,1
2017-03-30, Slice of Life,1
2017-03-31,Hentai,2
2017-03-31,Supernatural,1
2017-03-31,Adventure,1
2017-03-31,Action,1
2017-04-01,Action,4
2017-04-01,Unknown,3
2017-04-01,Adventure,2
2017-04-01, Fantasy,2
2017-04-01, Sci-Fi,1
2017-04-01, Drama,1
2017-04-01,Comedy,1
2017-04-01,Sports,1
2017-04-02,Unknown,4
2017-04-02, Comedy,2
2017-04-02,Comedy,2
2017-04-02,Adventure,2
2017-04-02,Action,2
2017-04-02, Supernatural,2
2017-04-02, Fantasy,2
2017-04-02,Supernatural,1
2017-04-02, Slice of Life,1
2017-04-02, Mystery,1
2017-04-02, Horror,1
2017-04-02, Ecchi,1
2017-04-02, Adventure,1
2017-04-03, Sci-Fi,3
2017-04-03,Comedy,3
2017-04-03,Unknown,1
2017-04-03,Horror,1
2017-04-03,Fantasy,1
2017-04-03,Drama,1
2017-04-03,Action,1
2017-04-03, Supernatural,1
2017-04-03, Sports,1
2017-04-03, Slice of Life,1
2017-04-03, Romance,1
2017-04-03, Hentai,1
2017-04-03, Drama,1
2017-04-03, Adventure,1
2017-04-04,Comedy,5
2017-04-04, Slice of Life,4
2017-04-04,Action,4
2017-04-04, Fantasy,3
2017-04-04,Unknown,1
2017-04-04,Slice of Life,1
2017-04-04, Supernatural,1
2017-04-04, Sci-Fi,1
2017-04-05,Unknown,2
2017-04-05,Comedy,2
2017-04-05,Action,2
2017-04-05, Slice of Life,2
2017-04-05, Adventure,1
2017-04-05,Mystery,1
2017-04-05,Gourmet,1
2017-04-05, Supernatural,1
2017-04-05, Fantasy,1
2017-04-05, Comedy,1
2017-04-06,Comedy,3
2017-04-06, Ecchi,1
2017-04-06, Comedy,1
2017-04-06, Romance,1
2017-04-06, Slice of Life,1
2017-04-06,Slice of Life,1
2017-04-06,Sci-Fi,1
2017-04-06,Avant Garde,1
2017-04-07,Comedy,5
2017-04-07, Slice of Life,3
2017-04-07, Supernatural,3
2017-04-07,Action,3
2017-04-07,Unknown,3
2017-04-07,Fantasy,2
2017-04-07, Romance,2
2017-04-07, Horror,2
2017-04-07,Romance,1
2017-04-07,Hentai,1
2017-04-07,Drama,1
2017-04-07, Sci-Fi,1
2017-04-07, Mystery,1
2017-04-07, Fantasy,1
2017-04-07, Ecchi,1
2017-04-07, Drama,1
2017-04-07, Adventure,1
2017-04-07,Sci-Fi,1
2017-04-08,Comedy,2
2017-04-08,Action,2
2017-04-08, Supernatural,2
2017-04-08, Fantasy,2
2017-04-08, Adventure,1
2017-04-08,Unknown,1
2017-04-08, Sci-Fi,1
2017-04-09,Comedy,2
2017-04-09, Drama,2
2017-04-09,Sci-Fi,1
2017-04-09, Slice of Life,1
2017-04-09, Romance,1
2017-04-09, Fantasy,1
2017-04-09, Ecchi,1
2017-04-10, Fantasy,3
2017-04-10,Action,2
2017-04-10,Unknown,1
2017-04-10,Comedy,1
2017-04-10,Avant Garde,1
2017-04-10, Adventure,1
2017-04-11,Drama,2
2017-04-11, Romance,2
2017-04-11, Fantasy,1
2017-04-11, Sci-Fi,1
2017-04-12, Slice of Life,1
2017-04-12, Supernatural,1
2017-04-12,Slice of Life,1
2017-04-12,Sci-Fi,1
2017-04-12,Drama,1
2017-04-12,Action,1
2017-04-13,Unknown,2
2017-04-13,Adventure,1
2017-04-13, Fantasy,1
2017-04-13, Comedy,1
2017-04-14, Ecchi,2
2017-04-14,Unknown,1
2017-04-14,Fantasy,1
2017-04-14,Comedy,1
2017-04-14, Romance,1
2017-04-15,Comedy,4
2017-04-15, Sci-Fi,4
2017-04-15, Fantasy,3
2017-04-15,Action,3
2017-04-15,Adventure,2
2017-04-15, Slice of Life,2
2017-04-15, Mystery,2
2017-04-15,Fantasy,1
2017-04-15,Drama,1
2017-04-15, Sports,1
2017-04-15, Romance,1
2017-04-15, Ecchi,1
2017-04-15, Drama,1
2017-04-15, Comedy,1
2017-04-15, Adventure,1
2017-04-16,Unknown,1
2017-04-19,Unknown,1
2017-04-19,Slice of Life,1
2017-04-19,Comedy,1
2017-04-19, Fantasy,1
2017-04-19, Ecchi,1
2017-04-20,Fantasy,1
2017-04-21,Supernatural,2
2017-04-21,Slice of Life,2
2017-04-21,Unknown,1
2017-04-21,Drama,1
2017-04-21, Hentai,1
2017-04-22,Sports,1
2017-04-22,Comedy,1
2017-04-23,Unknown,1
2017-04-25, Fantasy,1
2017-04-25, Adventure,1
2017-04-25,Action,1
2017-04-26,Action,2
2017-04-26, Adventure,1
2017-04-26, Fantasy,1
2017-04-27,Fantasy,1
2017-04-27,Action,1
2017-04-27, Sci-Fi,1
2017-04-28,Hentai,5
2017-04-28,Unknown,2
2017-04-28,Action,2
2017-04-28, Fantasy,2
2017-04-28,Fantasy,1
2017-04-28,Slice of Life,1
2017-04-28,Sci-Fi,1
2017-04-28,Adventure,1
2017-04-28, Comedy,1
2017-04-28, Adventure,1
2017-04-29,Action,1
2017-04-29, Comedy,1
2017-05-01,Gourmet,1
2017-05-01,Drama,1
2017-05-01, Romance,1
2017-05-01, Ecchi,1
2017-05-02,Sci-Fi,1
2017-05-02,Romance,1
2017-05-02,Comedy,1
2017-05-03,Fantasy,1
2017-05-03,Comedy,1
2017-05-03, Ecchi,1
2017-05-05,Sci-Fi,1
2017-05-05,Hentai,1
2017-05-05,Comedy,1
2017-05-05,Adventure,1
2017-05-06,Action,1
2017-05-06,Unknown,1
2017-05-06,Hentai,1
2017-05-06,Comedy,1
2017-05-06, Slice of Life,1
2017-05-06, Fantasy,1
2017-05-06, Adventure,1
2017-05-07,Comedy,1
2017-05-08,Slice of Life,1
2017-05-09,Action,1
2017-05-09, Romance,1
2017-05-09, Fantasy,1
2017-05-09, Adventure,1
2017-05-09,Comedy,1
2017-05-10, Fantasy,1
2017-05-10, Sci-Fi,1
2017-05-10,Action,1
2017-05-11,Action,1
2017-05-11, Romance,1
2017-05-11, Mystery,1
2017-05-12,Hentai,1
2017-05-13,Fantasy,1
2017-05-13, Ecchi,1
2017-05-15,Sports,1
2017-05-17,Unknown,1
2017-05-18,Adventure,1
2017-05-18, Fantasy,1
2017-05-18, Comedy,1
2017-05-19,Slice of Life,1
2017-05-19,Sci-Fi,1
2017-05-19,Romance,1
2017-05-19,Adventure,1
2017-05-19,Action,1
2017-05-19, Supernatural,1
2017-05-19, Fantasy,1
2017-05-19, Comedy,1
2017-05-20,Unknown,1
2017-05-20,Action,1
2017-05-20, Sci-Fi,1
2017-05-20, Drama,1
2017-05-22,Comedy,2
2017-05-22, Slice of Life,1
2017-05-22, Fantasy,1
2017-05-23,Unknown,1
2017-05-24,Comedy,1
2017-05-25,Comedy,1
2017-05-26,Action,1
2017-05-26,Sports,1
2017-05-26,Slice of Life,1
2017-05-26,Hentai,1
2017-05-26,Fantasy,1
2017-05-26,Adventure,1
2017-05-26, Supernatural,1
2017-05-26, Hentai,1
2017-05-26, Gourmet,1
2017-05-26, Fantasy,1
2017-05-26, Comedy,1
2017-05-27,Action,1
2017-05-27, Sci-Fi,1
2017-05-27, Horror,1
2017-05-27, Fantasy,1
2017-05-27,Sci-Fi,1
2017-05-27,Adventure,1
2017-05-27,Slice of Life,1
2017-05-28,Unknown,1
2017-05-29,Unknown,2
2017-05-29,Action,1
2017-05-31,Comedy,1
2017-05-31, Supernatural,1
2017-06-01,Unknown,1
2017-06-01,Slice of Life,1
2017-06-01,Action,1
2017-06-01, Supernatural,1
2017-06-01, Sci-Fi,1
2017-06-01, Mystery,1
2017-06-02,Action,2
2017-06-02, Drama,1
2017-06-02,Unknown,1
2017-06-02,Hentai,1
2017-06-02, Supernatural,1
2017-06-02, Horror,1
2017-06-02, Fantasy,1
2017-06-02, Adventure,1
2017-06-03,Unknown,1
2017-06-04,Action,1
2017-06-04, Fantasy,1
2017-06-05,Comedy,3
2017-06-05,Unknown,2
2017-06-05, Fantasy,1
2017-06-05,Action,1
2017-06-05,Fantasy,1
2017-06-05,Slice of Life,1
2017-06-07,Romance,1
2017-06-07,Comedy,1
2017-06-10,Sports,1
2017-06-12,Unknown,1
2017-06-12,Fantasy,1
2017-06-12, Supernatural,1
2017-06-13,Adventure,1
2017-06-13,Unknown,1
2017-06-13,Drama,1
2017-06-13,Boys Love,1
2017-06-13, Supernatural,1
2017-06-13, Fantasy,1
2017-06-13, Comedy,1
2017-06-14,Action,1
2017-06-14, Fantasy,1
2017-06-15,Sci-Fi,1
2017-06-17, Supernatural,2
2017-06-17, Sci-Fi,2
2017-06-17,Mystery,1
2017-06-17,Action,1
2017-06-17,Slice of Life,1
2017-06-19,Fantasy,1
2017-06-20,Unknown,1
2017-06-21,Action,1
2017-06-21,Unknown,1
2017-06-21,Slice of Life,1
2017-06-22,Unknown,1
2017-06-23,Comedy,1
2017-06-23,Action,1
2017-06-23, Sci-Fi,1
2017-06-27,Unknown,1
2017-06-28,Fantasy,2
2017-06-28,Comedy,2
2017-06-28,Unknown,1
2017-06-28, Slice of Life,1
2017-06-28, Ecchi,1
2017-06-29,Comedy,1
2017-06-29, Fantasy,1
2017-06-30,Hentai,2
2017-06-30,Action,2
2017-06-30,Comedy,1
2017-06-30, Supernatural,1
2017-06-30, Fantasy,1
2017-07-01, Fantasy,4
2017-07-01, Sci-Fi,2
2017-07-01,Action,2
2017-07-01,Adventure,2
2017-07-01,Comedy,2
2017-07-01,Drama,2
2017-07-01,Sports,1
2017-07-01,Fantasy,1
2017-07-01, Suspense,1
2017-07-01, Mystery,1
2017-07-01, Comedy,1
2017-07-02,Action,4
2017-07-02, Fantasy,3
2017-07-02, Supernatural,1
2017-07-02,Unknown,1
2017-07-02,Sci-Fi,1
2017-07-02,Comedy,1
2017-07-02, Sci-Fi,1
2017-07-02, Drama,1
2017-07-03, Supernatural,2
2017-07-03, Sports,1
2017-07-03, Sci-Fi,1
2017-07-03, Romance,1
2017-07-03, Horror,1
2017-07-03, Hentai,1
2017-07-03,Action,1
2017-07-03,Avant Garde,1
2017-07-03,Comedy,1
2017-07-03,Unknown,1
2017-07-03,Slice of Life,1
2017-07-03,Drama,1
2017-07-04, Romance,3
2017-07-04,Comedy,2
2017-07-04,Fantasy,1
2017-07-04,Drama,1
2017-07-04, Slice of Life,1
2017-07-04, Gourmet,1
2017-07-05,Action,2
2017-07-05, Drama,2
2017-07-05, Comedy,2
2017-07-05,Unknown,1
2017-07-05,Drama,1
2017-07-05,Adventure,1
2017-07-05, Supernatural,1
2017-07-05, Romance,1
2017-07-05, Girls Love,1
2017-07-05, Fantasy,1
2017-07-05, Adventure,1
2017-07-07,Hentai,4
2017-07-07,Comedy,3
2017-07-07, Supernatural,2
2017-07-07, Slice of Life,2
2017-07-07, Mystery,2
2017-07-07,Romance,1
2017-07-07,Mystery,1
2017-07-07,Drama,1
2017-07-07,Adventure,1
2017-07-07, Sports,1
2017-07-07, Sci-Fi,1
2017-07-07, Fantasy,1
2017-07-07, Drama,1
2017-07-08, Fantasy,4
2017-07-08, Slice of Life,3
2017-07-08,Adventure,2
2017-07-08, Drama,2
2017-07-08, Romance,1
2017-07-08,Supernatural,1
2017-07-08,Drama,1
2017-07-08,Comedy,1
2017-07-08,Boys Love,1
2017-07-09,Comedy,2
2017-07-09, Mystery,1
2017-07-09, Fantasy,1
2017-07-09, Drama,1
2017-07-09, Slice of Life,1
2017-07-09, Romance,1
2017-07-09, Sports,1
2017-07-09,Action,1
2017-07-10,Sports,1
2017-07-10,Slice of Life,1
2017-07-10,Action,1
2017-07-10, Fantasy,1
2017-07-10, Comedy,1
2017-07-10, Adventure,1
2017-07-11,Adventure,2
2017-07-11,Comedy,2
2017-07-11, Fantasy,2
2017-07-11, Comedy,2
2017-07-11, Sci-Fi,1
2017-07-11, Romance,1
2017-07-12,Comedy,3
2017-07-12,Unknown,2
2017-07-12,Fantasy,2
2017-07-12,Drama,2
2017-07-12,Adventure,2
2017-07-12, Ecchi,2
2017-07-12,Romance,1
2017-07-12, Romance,1
2017-07-12, Comedy,1
2017-07-13,Unknown,3
2017-07-13,Romance,2
2017-07-13,Drama,1
2017-07-13,Comedy,1
2017-07-13,Avant Garde,1
2017-07-13,Action,1
2017-07-13, Romance,1
2017-07-13, Adventure,1
2017-07-13, Fantasy,1
2017-07-14,Adventure,2
2017-07-14, Comedy,2
2017-07-14,Hentai,1
2017-07-14,Unknown,1
2017-07-14, Slice of Life,1
2017-07-15,Comedy,2
2017-07-15,Action,1
2017-07-15, Supernatural,1
2017-07-15, Romance,1
2017-07-15, Mystery,1
2017-07-15, Fantasy,1
2017-07-15, Comedy,1
2017-07-15, Adventure,1
2017-07-15,Horror,1
2017-07-15,Drama,1
2017-07-17,Unknown,2
2017-07-17,Comedy,2
2017-07-17, Fantasy,1
2017-07-17,Adventure,1
2017-07-17,Slice of Life,1
2017-07-18,Fantasy,1
2017-07-19,Unknown,2
2017-07-19,Adventure,1
2017-07-19, Comedy,1
2017-07-20,Unknown,1
2017-07-20,Fantasy,1
2017-07-21,Unknown,2
2017-07-21,Adventure,1
2017-07-21,Comedy,1
2017-07-21, Comedy,1
2017-07-22,Action,3
2017-07-22,Comedy,1
2017-07-22, Sci-Fi,1
2017-07-22, Drama,1
2017-07-23, Sci-Fi,1
2017-07-23, Comedy,1
2017-07-23, Adventure,1
2017-07-23, Suspense,1
2017-07-23,Action,1
2017-07-23,Fantasy,1
2017-07-24, Comedy,1
2017-07-24,Slice of Life,1
2017-07-24,Comedy,1
2017-07-24,Adventure,1
2017-07-24, Slice of Life,1
2017-07-24, Fantasy,1
2017-07-25,Girls Love,1
2017-07-25, Romance,1
2017-07-26,Action,2
2017-07-26,Comedy,1
2017-07-26, Fantasy,1
2017-07-26, Adventure,1
2017-07-28,Hentai,1
2017-07-28,Comedy,1
2017-07-28, Gourmet,1
2017-07-29,Comedy,1
2017-07-29,Action,1
2017-07-29, Adventure,1
2017-07-30,Unknown,1
2017-07-30,Horror,1
2017-07-30,Fantasy,1
2017-07-31, Gourmet,1
2017-07-31,Comedy,1
2017-07-31,Fantasy,1
2017-08-01,Unknown,2
2017-08-01,Comedy,1
2017-08-02,Comedy,2
2017-08-02,Action,1
2017-08-02, Sci-Fi,1
2017-08-02, Mystery,1
2017-08-02, Adventure,1
2017-08-03,Action,2
2017-08-03, Romance,2
2017-08-03, Fantasy,2
2017-08-03,Unknown,1
2017-08-03,Slice of Life,1
2017-08-03,Comedy,1
2017-08-03,Adventure,1
2017-08-03, Drama,1
2017-08-03, Comedy,1
2017-08-03, Adventure,1
2017-08-04,Adventure,2
2017-08-04,Action,2
2017-08-04, Fantasy,2
2017-08-04,Supernatural,1
2017-08-04,Sports,1
2017-08-04,Hentai,1
2017-08-04,Fantasy,1
2017-08-04,Drama,1
2017-08-04,Avant Garde,1
2017-08-04, Supernatural,1
2017-08-04, Sci-Fi,1
2017-08-04, Mystery,1
2017-08-04, Hentai,1
2017-08-05,Action,1
2017-08-05, Supernatural,1
2017-08-05, Comedy,1
2017-08-07, Sports,1
2017-08-07,Slice of Life,1
2017-08-07,Comedy,1
2017-08-07,Avant Garde,1
2017-08-07, Fantasy,1
2017-08-08,Slice of Life,1
2017-08-08,Comedy,1
2017-08-08, Sports,1
2017-08-08, Fantasy,1
2017-08-09,Unknown,1
2017-08-09,Slice of Life,1
2017-08-10,Unknown,2
2017-08-11, Fantasy,2
2017-08-11, Sci-Fi,1
2017-08-11,Adventure,1
2017-08-11,Fantasy,1
2017-08-11,Comedy,1
2017-08-12,Comedy,3
2017-08-12, Supernatural,2
2017-08-12, Mystery,2
2017-08-12,Unknown,1
2017-08-14,Unknown,1
2017-08-15,Fantasy,1
2017-08-17,Comedy,1
2017-08-18,Action,4
2017-08-18, Sci-Fi,3
2017-08-18, Fantasy,2
2017-08-18, Comedy,2
2017-08-18, Adventure,2
2017-08-18,Unknown,1
2017-08-18,Romance,1
2017-08-18, Suspense,1
2017-08-18, Slice of Life,1
2017-08-18, Mystery,1
2017-08-18, Horror,1
2017-08-19,Slice of Life,1
2017-08-19,Avant Garde,1
2017-08-21, Sci-Fi,1
2017-08-21,Action,1
2017-08-22,Comedy,1
2017-08-22, Sci-Fi,1
2017-08-23,Unknown,1
2017-08-23,Slice of Life,1
2017-08-25,Hentai,2
2017-08-25,Comedy,2
2017-08-25,Action,2
2017-08-25, Sci-Fi,2
2017-08-25,Drama,1
2017-08-25,Unknown,1
2017-08-25,Sports,1
2017-08-25,Adventure,1
2017-08-25, Fantasy,1
2017-08-25, Ecchi,1
2017-08-26,Action,2
2017-08-26, Fantasy,2
2017-08-26,Comedy,1
2017-08-26, Slice of Life,1
2017-08-26, Adventure,1
2017-08-28, Adventure,1
2017-08-28,Action,1
2017-08-28, Fantasy,1
2017-08-28,Slice of Life,1
2017-08-29,Comedy,1
2017-08-30,Fantasy,1
2017-08-30,Adventure,1
2017-08-30, Horror,1
2017-08-30, Fantasy,1
2017-08-30, Comedy,1
